date,homeTeamWin,homeTeam,homeTeamConf,homeTeamDiv,homeTeamDaysOff,homeTeamTotalWinPercent,homeTeamConfWinPercent,homeTeamHomeWinPercent,homeTeamLastFive,homeTeamLastTen,awayTeam,awayTeamConf,awayTeamDiv,awayTeamDaysOff,awayTeamTotalWinPercent,awayTeamConfWinPercent,awayTeamAwayWinPercent,awayTeamLastFive,awayTeamLastTen
1485928800,0,PHO,West,Pacific,4,312,156,347,1,3,LAC,West,Pacific,4,625,625,541,1,6
1491627600,1,BKN,East,Atlantic,1,240,204,300,3,6,CHI,East,Central,1,493,530,400,4,7
1477890000,1,LAC,West,Pacific,1,1000,1000,1000,2,2,PHO,West,Pacific,1,0,0,0,0,0
1478062800,0,LAC,West,Pacific,2,1000,1000,1000,3,3,OKC,West,Northwest,3,1000,1000,1000,3,3
1480831200,0,LAC,West,Pacific,2,761,846,777,2,6,IND,East,Central,3,473,416,142,2,5
1478149200,0,MIN,West,Northwest,2,333,333,1000,1,1,DEN,West,Northwest,3,333,500,500,1,1
1478408400,0,TOR,East,Atlantic,1,800,750,750,4,4,SAC,West,Pacific,0,285,666,200,1,2
1486360800,1,TOR,East,Atlantic,0,596,655,653,2,3,LAC,West,Pacific,1,607,617,538,1,4
1488434400,1,CHI,East,Central,2,500,555,600,4,5,GS,West,Pacific,2,833,815,774,4,7
1477803600,1,LAC,West,Pacific,2,1000,1000,0,1,1,UTA,West,Northwest,1,500,500,0,1,1
1478322000,1,IND,East,Central,1,400,0,1000,2,2,CHI,East,Central,0,600,600,500,3,3
1478671200,1,GS,West,Pacific,2,714,714,666,4,5,DAL,West,Southwest,1,285,200,250,2,2
1482213600,1,GS,West,Pacific,3,857,809,846,4,8,UTA,West,Northwest,2,642,650,615,4,8
1485756000,1,PHI,East,Atlantic,1,369,407,423,2,6,SAC,West,Pacific,2,404,423,423,3,4
1491541200,1,TOR,East,Atlantic,2,607,632,675,3,8,MIA,East,Southeast,2,487,500,435,3,5
1479362400,1,WAS,East,Southeast,1,200,250,400,1,2,NY,East,Atlantic,0,454,428,200,3,5
1479708000,1,PHI,East,Atlantic,1,230,250,375,2,3,MIA,East,Southeast,2,333,428,400,2,3
1481868000,1,BOS,East,Atlantic,1,520,666,500,1,4,CHA,East,Southeast,2,538,529,500,2,5
1483509600,0,NY,East,Atlantic,2,470,444,647,0,2,MIL,East,Central,2,515,521,400,3,6
1481004000,1,UTA,West,Northwest,0,590,571,600,4,6,PHO,West,Pacific,2,300,153,250,2,3
1483596000,1,TOR,East,Atlantic,1,676,764,687,2,6,UTA,West,Northwest,2,611,625,588,4,6
1484200800,1,DEN,West,Northwest,4,378,391,388,0,3,IND,East,Central,4,526,520,277,5,6
1486533600,1,ATL,East,Southeast,2,576,666,576,3,6,DEN,West,Northwest,1,450,441,360,2,6
1487916000,0,ATL,East,Southeast,8,571,666,592,2,5,MIA,East,Southeast,9,438,424,400,3,8
1478930400,0,NO,West,Southwest,1,111,0,0,1,1,LAL,West,Pacific,1,555,571,400,4,5
1480485600,0,DEN,West,Northwest,3,411,454,375,3,4,MIA,East,Southeast,2,294,300,375,1,3
1480917600,0,PHI,East,Atlantic,1,200,214,285,0,3,DEN,West,Northwest,1,350,384,400,1,4
1485756000,1,MIA,East,Southeast,2,375,346,434,5,7,BKN,East,Atlantic,1,191,107,86,0,1
1488261600,1,MEM,West,Southwest,2,583,657,620,2,6,PHO,West,Pacific,2,305,179,258,1,3
1488520800,1,PHO,West,Pacific,1,311,175,379,2,3,OKC,West,Northwest,0,573,594,400,4,6
1481004000,1,MEM,West,Southwest,1,636,750,636,3,7,PHI,East,Atlantic,1,190,214,0,0,2
1486879200,1,SAC,West,Pacific,1,407,413,423,3,5,NO,West,Southwest,2,388,310,280,2,4
1488520800,1,UTA,West,Northwest,2,606,552,625,3,5,BKN,East,Atlantic,1,169,83,107,1,1
1489726800,1,NO,West,Southwest,2,397,333,470,2,4,HOU,West,Southwest,2,691,717,647,3,7
1490504400,1,GS,West,Pacific,1,805,790,882,5,7,MEM,West,Southwest,2,555,600,513,3,4
1490936400,1,NO,West,Southwest,2,426,391,526,3,7,SAC,West,Pacific,1,386,400,378,2,4
1491627600,0,SA,West,Southwest,1,772,734,775,4,8,LAC,West,Pacific,2,607,571,525,4,8
1477803600,1,DET,East,Central,1,500,500,1000,1,1,MIL,East,Central,0,500,500,0,1,1
1479448800,0,SAC,West,Pacific,2,333,428,400,2,3,LAC,West,Pacific,2,833,800,1000,4,8
1481954400,1,DEN,West,Northwest,2,384,400,363,2,4,NY,East,Atlantic,1,538,461,384,2,6
1484373600,1,LAC,West,Pacific,2,658,666,714,5,5,LAL,West,Pacific,1,348,307,227,2,4
1488693600,1,DAL,West,Southwest,2,409,394,548,3,5,OKC,West,Northwest,1,564,578,387,3,5
1488952800,1,ATL,East,Southeast,2,539,605,531,2,3,BKN,East,Atlantic,1,177,83,129,2,2
1490331600,1,ORL,East,Southeast,2,361,395,361,2,3,DET,East,Central,1,472,454,314,1,4
1490590800,0,DAL,West,Southwest,2,430,418,552,2,5,OKC,West,Northwest,1,569,555,400,3,6
1477803600,0,MIA,East,Southeast,1,500,500,0,1,1,SA,West,Southwest,0,1000,1000,1000,3,3
1478584800,1,MEM,West,Southwest,2,428,400,600,2,3,DEN,West,Northwest,2,500,666,600,2,3
1484028000,1,TOR,East,Atlantic,2,648,722,666,2,5,BOS,East,Atlantic,3,621,727,600,4,8
1486015200,0,LAC,West,Pacific,1,632,636,708,2,6,GS,West,Pacific,1,857,838,833,4,9
1486533600,0,BKN,East,Atlantic,1,173,90,259,0,0,WAS,East,Southeast,2,588,588,363,4,8
1489039200,1,OKC,West,Northwest,2,546,550,718,1,4,SA,West,Southwest,0,793,777,794,5,9
1489467600,1,NO,West,Southwest,3,393,315,454,2,4,POR,West,Northwest,1,446,487,352,4,6
1491454800,1,IND,East,Central,2,487,458,692,1,3,MIL,East,Central,1,512,520,473,3,6
1483509600,1,GS,West,Pacific,2,857,833,882,4,9,POR,West,Northwest,3,416,423,300,2,3
1484892000,0,DAL,West,Southwest,1,333,333,421,3,5,UTA,West,Northwest,3,627,629,571,4,7
1484978400,1,UTA,West,Northwest,1,636,642,681,5,7,IND,East,Central,0,523,520,285,3,7
1488348000,1,ATL,East,Southeast,2,559,638,571,2,5,DAL,West,Southwest,1,406,378,275,2,5
1490418000,1,POR,West,Northwest,2,464,487,545,4,7,MIN,West,Northwest,0,394,380,294,0,3
1478149200,1,CLE,East,Central,2,1000,1000,1000,4,4,BOS,East,Atlantic,1,750,750,500,3,3
1480312800,1,GS,West,Pacific,2,882,846,857,5,10,ATL,East,Southeast,1,588,727,444,1,5
1482213600,0,MIA,East,Southeast,2,321,294,285,2,3,ORL,East,Southeast,2,413,388,500,2,5
1486965600,0,CHA,East,Southeast,2,444,484,571,1,1,PHI,East,Atlantic,1,370,419,280,2,3
1491282000,1,GS,West,Pacific,2,818,808,891,5,10,MIN,West,Northwest,0,407,391,305,3,3
1491541200,1,LAL,West,Pacific,2,294,270,368,2,3,SAC,West,Pacific,3,397,416,384,3,4
1478149200,1,MIL,East,Central,2,500,333,500,2,2,IND,East,Central,2,500,0,0,2,2
1481781600,1,MIL,East,Central,3,478,466,571,1,5,CHI,East,Central,2,541,642,461,2,4
1482732000,0,LAC,West,Pacific,1,687,750,687,2,6,DEN,West,Northwest,3,400,411,375,3,5
1483682400,1,WAS,East,Southeast,2,470,521,684,3,6,MIN,West,Northwest,3,314,200,294,2,4
1485151200,0,ATL,East,Southeast,2,590,678,619,4,8,LAC,West,Pacific,1,644,645,571,3,7
1478408400,0,BOS,East,Atlantic,2,600,600,1000,3,3,DEN,West,Northwest,1,400,666,500,2,2
1480831200,1,OKC,West,Northwest,3,600,600,666,4,6,NO,West,Southwest,1,350,214,222,2,6
1485496800,1,BOS,East,Atlantic,2,600,678,636,2,6,ORL,East,Southeast,3,382,384,416,1,2
1487052000,1,CHI,East,Central,2,472,515,576,1,4,TOR,East,Atlantic,2,581,633,518,2,4
1488434400,1,PHO,West,Pacific,2,300,175,357,1,2,CHA,East,Southeast,1,433,444,322,2,3
1488607200,0,CHI,East,Central,2,508,555,612,4,6,LAC,West,Pacific,1,590,578,531,1,5
1479708000,1,LAC,West,Pacific,2,857,818,750,4,9,TOR,East,Atlantic,1,615,714,666,2,6
1483077600,1,SA,West,Southwest,2,812,789,714,4,8,POR,West,Northwest,1,411,416,277,1,2
1485669600,0,TOR,East,Atlantic,1,617,720,666,1,5,ORL,East,Southeast,1,375,370,400,1,2
1485928800,0,DEN,West,Northwest,0,446,451,521,3,7,MEM,West,Southwest,4,580,666,520,3,5
1490763600,0,SAC,West,Pacific,2,391,409,405,2,4,UTA,West,Northwest,2,608,577,540,2,5
1485496800,0,PHI,East,Atlantic,1,386,423,440,4,8,HOU,West,Southwest,1,693,700,629,2,4
1485928800,1,DAL,West,Southwest,3,375,354,478,4,7,PHI,East,Atlantic,3,382,407,300,3,6
1488088800,1,LAC,West,Pacific,1,603,594,666,3,5,CHA,East,Southeast,1,431,444,310,1,2
1489986000,1,BOS,East,Atlantic,1,628,682,718,3,6,WAS,East,Southeast,2,608,604,468,2,6
1491627600,1,GS,West,Pacific,3,822,816,894,5,10,NO,West,Southwest,1,417,387,315,2,5
1491973200,1,NY,East,Atlantic,3,370,411,450,1,3,PHI,East,Atlantic,2,345,372,275,0,2
1477976400,0,SA,West,Southwest,2,1000,1000,1000,4,4,UTA,West,Northwest,2,333,333,0,1,1
1478844000,1,PHI,East,Atlantic,2,0,0,0,0,0,IND,East,Central,2,500,333,0,3,4
1481349600,1,WAS,East,Southeast,2,380,384,500,2,5,MIL,East,Central,0,523,538,428,3,6
1481695200,1,SA,West,Southwest,4,791,769,600,4,8,BOS,East,Atlantic,3,541,666,571,2,5
1484287200,1,TOR,East,Atlantic,3,657,736,684,2,5,BKN,East,Atlantic,1,210,130,55,0,1
1486447200,1,CHA,East,Southeast,2,450,468,600,0,3,BKN,East,Atlantic,1,176,93,83,0,1
1491800400,0,PHI,East,Atlantic,2,350,380,425,0,2,IND,East,Central,2,500,480,300,3,4
1478930400,0,PHO,West,Pacific,3,333,250,500,3,3,BKN,East,Atlantic,3,375,285,0,2,3
1479016800,1,MIN,West,Northwest,0,250,166,333,1,2,LAL,West,Pacific,1,600,625,500,4,6
1483509600,0,ORL,East,Southeast,1,444,391,388,3,5,ATL,East,Southeast,3,529,650,470,4,6
1487052000,0,LAL,West,Pacific,4,339,281,480,2,4,SAC,West,Pacific,2,418,433,392,4,5
1488002400,1,HOU,West,Southwest,2,694,727,750,4,7,MIN,West,Northwest,1,396,363,320,3,4
1488088800,1,OKC,West,Northwest,1,568,588,724,3,5,NO,West,Southwest,0,389,323,310,2,4
1488780000,0,MEM,West,Southwest,1,571,634,633,2,5,BKN,East,Atlantic,1,163,83,100,1,1
1491454800,0,PHI,East,Atlantic,2,358,395,447,1,3,CHI,East,Central,1,487,520,384,4,6
1480226400,1,IND,East,Central,1,470,416,636,2,5,LAC,West,Pacific,1,823,833,875,4,8
1481263200,0,OKC,West,Northwest,4,636,636,692,5,7,HOU,West,Southwest,2,681,714,642,4,8
1485583200,0,PHO,West,Pacific,2,326,166,380,2,4,DEN,West,Northwest,2,444,448,363,3,6
1487916000,1,PHI,East,Atlantic,8,375,424,448,3,4,WAS,East,Southeast,8,618,621,416,4,9
1489640400,0,ATL,East,Southeast,2,552,625,558,3,5,MEM,West,Southwest,0,558,619,529,2,4
1479189600,0,MIA,East,Southeast,0,222,250,200,0,2,ATL,East,Southeast,3,777,833,666,4,7
1480226400,0,BKN,East,Atlantic,1,266,222,428,0,2,SAC,West,Pacific,1,375,400,285,2,4
1480485600,0,CHI,East,Central,5,625,636,800,3,7,LAL,West,Pacific,1,473,428,333,2,4
1481781600,1,DEN,West,Northwest,3,360,357,300,2,3,POR,West,Northwest,1,481,500,333,1,5
1483855200,0,SAC,West,Pacific,1,416,478,437,1,5,GS,West,Pacific,1,837,807,833,4,8
1486965600,0,DAL,West,Southwest,1,407,371,518,3,7,BOS,East,Atlantic,1,648,718,592,4,9
1488952800,1,IND,East,Central,2,507,459,677,2,3,DET,East,Central,2,492,486,354,3,6
1477803600,1,MEM,West,Southwest,0,500,1000,1000,1,1,WAS,East,Southeast,2,0,0,0,0,0
1479103200,1,NY,East,Atlantic,2,333,333,500,2,3,DAL,West,Southwest,4,250,166,200,2,2
1483164000,0,SAC,West,Pacific,2,437,500,538,4,6,MEM,West,Southwest,1,600,722,533,3,4
1483855200,1,LAC,West,Pacific,1,641,666,684,3,4,MIA,East,Southeast,1,289,238,300,1,2
1485151200,0,CHA,East,Southeast,2,522,500,681,3,4,WAS,East,Southeast,2,534,551,263,4,7
1485669600,0,SA,West,Southwest,1,782,769,761,4,7,DAL,West,Southwest,2,347,333,250,2,5
1487916000,1,CHI,East,Central,8,491,542,607,2,5,PHO,West,Pacific,8,315,179,275,2,3
1491109200,0,NY,East,Atlantic,1,381,425,472,2,3,BOS,East,Atlantic,1,644,695,552,4,8
1479103200,1,LAC,West,Pacific,2,900,888,800,5,9,BKN,East,Atlantic,2,444,285,250,3,4
1479621600,1,SAC,West,Pacific,1,307,375,333,1,2,TOR,East,Atlantic,2,666,714,800,3,7
1480658400,1,CHI,East,Central,2,588,636,666,2,6,CLE,East,Central,1,764,769,666,3,7
1483164000,1,UTA,West,Northwest,1,606,608,611,2,6,PHO,West,Pacific,1,303,136,222,2,3
1490850000,1,MIN,West,Northwest,2,397,372,486,1,3,LAL,West,Pacific,1,283,250,216,1,2
1479276000,0,LAC,West,Pacific,2,909,888,833,5,9,MEM,West,Southwest,2,500,571,250,2,5
1481263200,0,SAC,West,Pacific,2,380,454,444,2,4,NY,East,Atlantic,2,545,461,333,4,7
1486706400,0,NY,East,Atlantic,1,407,424,481,1,3,DEN,West,Northwest,2,442,441,346,2,5
1480226400,0,PHI,East,Atlantic,1,250,300,363,2,4,CLE,East,Central,1,857,818,750,4,8
1482213600,0,MIL,East,Central,4,520,529,600,2,6,CLE,East,Central,3,760,777,600,4,6
1484805600,0,LAC,West,Pacific,3,674,689,739,5,7,MIN,West,Northwest,2,333,269,250,3,4
1484892000,1,LAL,West,Pacific,3,326,285,434,0,3,IND,East,Central,2,536,520,300,4,7
1487138400,1,PHO,West,Pacific,2,303,157,333,1,2,LAL,West,Pacific,0,333,272,225,2,3
1488780000,1,CHA,East,Southeast,1,435,444,551,3,3,IND,East,Central,1,516,472,354,3,3
1489298400,1,HOU,West,Southwest,2,681,710,718,3,6,CLE,East,Central,3,671,725,548,2,5
1489813200,1,MEM,West,Southwest,2,565,619,588,3,5,SA,West,Southwest,3,776,743,771,3,8
1479189600,0,POR,West,Northwest,2,636,636,666,4,6,CHI,East,Central,3,600,600,400,3,6
1481176800,1,CHI,East,Central,2,523,615,625,1,4,SA,West,Southwest,2,818,769,1000,4,9
1481522400,1,MIA,East,Southeast,1,291,214,200,0,3,WAS,East,Southeast,2,409,428,222,3,6
1488952800,1,SA,West,Southwest,2,790,771,785,5,9,SAC,West,Pacific,1,396,416,387,0,4
1489554000,1,HOU,West,Southwest,2,686,710,727,3,6,LAL,West,Pacific,1,298,250,222,1,1
1478062800,1,BOS,East,Atlantic,4,666,666,1000,2,2,CHI,East,Central,2,1000,1000,1000,3,3
1478584800,0,CLE,East,Central,3,1000,1000,1000,5,6,ATL,East,Southeast,2,666,666,500,3,4
1479621600,0,OKC,West,Northwest,1,615,714,666,2,5,IND,East,Central,2,461,400,0,2,5
1481263200,1,CLE,East,Central,1,750,750,818,2,6,MIA,East,Southeast,2,318,250,416,2,3
1486101600,0,BKN,East,Atlantic,2,183,100,280,0,1,IND,East,Central,2,541,518,333,4,6
1486533600,0,NY,East,Atlantic,2,415,424,500,1,3,LAC,West,Pacific,2,596,617,518,1,3
1486965600,0,UTA,West,Northwest,1,618,588,655,3,5,LAC,West,Pacific,2,611,617,551,2,4
1488952800,1,MIN,West,Northwest,3,403,378,454,3,6,LAC,West,Pacific,1,603,578,545,3,6
1489125600,0,CHI,East,Central,2,484,526,593,1,5,HOU,West,Southwest,2,676,710,636,2,6
1491022800,1,BKN,East,Atlantic,1,213,155,263,2,4,ORL,East,Southeast,0,355,391,342,1,3
1491973200,0,MEM,West,Southwest,3,530,549,600,1,3,DAL,West,Southwest,0,395,352,275,0,1
1478149200,1,GS,West,Pacific,2,750,750,0,3,3,OKC,West,Northwest,1,1000,1000,1000,4,4
1479880800,0,ORL,East,Southeast,1,428,250,571,3,5,PHO,West,Pacific,2,266,200,200,1,3
1484892000,0,HOU,West,Southwest,2,733,714,809,2,7,GS,West,Pacific,1,857,821,842,5,9
1487224800,0,IND,East,Central,1,517,484,689,0,5,WAS,East,Southeast,3,611,611,391,4,9
1491368400,0,MEM,West,Southwest,0,538,560,621,2,4,OKC,West,Northwest,1,571,553,432,3,6
1478844000,1,BOS,East,Atlantic,2,428,500,666,2,3,NY,East,Atlantic,2,428,500,333,2,3
1482991200,0,LAL,West,Pacific,2,342,333,466,1,2,DAL,West,Southwest,2,281,285,176,2,4
1486706400,1,SAC,West,Pacific,2,396,413,400,2,5,ATL,East,Southeast,2,584,666,576,3,6
1486965600,1,MIL,East,Central,2,433,416,481,2,3,DET,East,Central,1,472,468,357,3,5
1478062800,1,PHO,West,Pacific,1,0,0,0,0,0,POR,West,Northwest,1,500,500,1000,2,2
1481263200,1,CHA,East,Southeast,2,590,615,538,3,5,ORL,East,Southeast,2,434,357,500,3,4
1481522400,1,HOU,West,Southwest,2,708,750,777,5,8,BKN,East,Atlantic,1,272,166,100,1,2
1487138400,1,GS,West,Pacific,2,836,805,884,3,8,SAC,West,Pacific,1,428,451,413,4,6
1488002400,1,NY,East,Atlantic,1,396,411,482,1,2,PHI,East,Atlantic,1,385,441,296,4,4
1478235600,1,TOR,East,Atlantic,2,750,666,666,3,3,MIA,East,Southeast,3,500,500,1000,2,2
1481349600,1,LAC,West,Pacific,3,695,785,636,2,5,NO,West,Southwest,2,304,187,200,1,4
1486188000,1,SA,West,Southwest,2,775,750,750,3,7,DEN,West,Northwest,1,448,437,375,3,6
1489125600,0,SAC,West,Pacific,2,390,405,406,0,3,WAS,East,Southeast,2,619,609,464,4,7
1489212000,0,SAC,West,Pacific,1,384,405,393,0,2,DEN,West,Northwest,1,461,435,387,3,5
1491109200,0,NO,West,Southwest,1,434,404,538,3,7,CHI,East,Central,1,486,531,378,4,6
1478671200,0,ORL,East,Southeast,1,428,333,666,3,3,MIN,West,Northwest,0,166,200,0,1,1
1478930400,0,HOU,West,Southwest,2,625,750,1000,3,5,SA,West,Southwest,0,666,571,1000,2,6
1481090400,0,LAC,West,Pacific,3,727,846,700,2,6,GS,West,Pacific,2,857,800,900,4,9
1484028000,0,BKN,East,Atlantic,1,222,136,388,0,1,ATL,East,Southeast,2,567,666,550,5,8
1485237600,1,WAS,East,Southeast,1,545,566,750,4,8,BOS,East,Atlantic,3,604,703,590,3,7
1485496800,0,CHI,East,Central,2,489,516,583,2,4,MIA,East,Southeast,2,347,291,291,5,6
1485669600,1,ATL,East,Southeast,1,574,666,565,3,6,NY,East,Atlantic,1,437,448,333,2,4
1489125600,1,MIL,East,Central,2,476,476,529,4,7,IND,East,Central,2,515,473,343,3,4
1479880800,1,DET,East,Central,2,400,375,714,1,3,MIA,East,Southeast,2,307,375,333,2,3
1480917600,0,TOR,East,Atlantic,2,700,800,727,5,7,CLE,East,Central,2,722,714,571,2,6
1481263200,0,MIN,West,Northwest,1,272,230,300,1,2,DET,East,Central,2,500,533,307,3,6
1483768800,1,CHI,East,Central,3,500,560,611,3,5,TOR,East,Atlantic,2,685,764,666,2,6
1486879200,1,MIN,West,Northwest,1,370,322,433,1,4,CHI,East,Central,1,481,515,392,2,5
1487138400,1,CLE,East,Central,0,703,800,821,4,8,IND,East,Central,1,527,500,346,1,6
1491627600,0,CHA,East,Southeast,2,455,448,550,3,6,BOS,East,Atlantic,1,632,673,550,2,6
1491627600,0,WAS,East,Southeast,1,607,632,750,2,6,MIA,East,Southeast,0,481,489,425,2,4
1481781600,1,NO,West,Southwest,2,307,210,357,1,2,IND,East,Central,1,500,428,250,3,6
1482040800,1,SA,West,Southwest,2,807,785,636,4,8,NO,West,Southwest,1,321,200,230,2,3
1484114400,1,LAC,West,Pacific,3,650,666,700,4,4,ORL,East,Southeast,3,410,375,473,1,4
1485237600,1,PHI,East,Atlantic,3,357,400,416,3,7,LAC,West,Pacific,0,652,645,590,3,8
1486792800,1,CLE,East,Central,1,692,800,814,4,6,DEN,West,Northwest,1,452,441,370,3,6
1478235600,0,UTA,West,Northwest,2,600,600,1000,3,3,SA,West,Southwest,3,800,750,1000,4,4
1490418000,1,SA,West,Southwest,2,774,744,794,3,7,NY,East,Atlantic,1,375,409,289,1,2
1490504400,1,BOS,East,Atlantic,1,643,697,742,4,7,MIA,East,Southeast,2,486,488,400,3,7
1477630800,1,OKC,West,Northwest,2,1000,0,0,1,1,PHO,West,Pacific,1,0,0,0,0,0
1478584800,0,LAL,West,Pacific,2,571,600,1000,3,4,DAL,West,Southwest,2,166,0,0,1,1
1478844000,1,SA,West,Southwest,1,625,571,250,2,5,DET,East,Central,1,500,600,0,2,4
1483596000,0,NO,West,Southwest,3,388,250,500,4,6,ATL,East,Southeast,1,542,666,500,4,7
1486533600,0,NO,West,Southwest,2,384,296,500,1,4,UTA,West,Northwest,2,634,593,583,4,7
1488002400,0,CLE,East,Central,2,714,812,833,4,8,CHI,East,Central,1,500,542,379,3,6
1489554000,0,LAC,West,Pacific,2,597,560,677,3,5,MIL,East,Central,2,484,488,400,4,7
1489899600,1,DET,East,Central,1,478,476,611,2,5,PHO,West,Pacific,1,318,200,272,1,4
1479276000,1,NY,East,Atlantic,2,400,333,600,2,4,DET,East,Central,2,545,600,166,2,6
1479794400,1,NY,East,Atlantic,2,461,444,714,3,5,POR,West,Northwest,2,533,538,500,2,6
1484978400,0,NY,East,Atlantic,1,431,407,545,2,3,PHO,West,Pacific,2,309,178,227,1,4
1485583200,1,GS,West,Pacific,3,847,827,869,4,8,LAC,West,Pacific,4,638,645,565,2,7
1487916000,1,TOR,East,Atlantic,9,578,625,655,2,4,BOS,East,Atlantic,7,649,705,586,4,8
1488348000,0,ORL,East,Southeast,4,366,411,344,2,3,NY,East,Atlantic,2,400,416,310,2,3
1478408400,1,DAL,West,Southwest,1,0,0,0,0,0,MIL,East,Central,0,666,500,500,4,4
1482904800,1,GS,West,Pacific,3,843,818,857,4,8,TOR,East,Atlantic,2,733,764,785,4,8
1484114400,1,BOS,East,Atlantic,1,605,695,647,4,7,WAS,East,Southeast,1,513,560,250,3,7
1484287200,0,ATL,East,Southeast,3,578,681,588,5,8,BOS,East,Atlantic,2,615,708,571,4,7
1484978400,1,DET,East,Central,2,454,461,550,2,5,WAS,East,Southeast,1,547,571,277,4,7
1486188000,1,IND,East,Central,0,551,535,750,5,7,DET,East,Central,0,460,448,346,2,5
1488607200,1,POR,West,Northwest,1,416,459,535,2,3,BKN,East,Atlantic,1,166,83,103,1,1
1482818400,0,LAL,West,Pacific,2,352,350,500,1,2,UTA,West,Northwest,4,580,590,571,2,6
1485928800,1,UTA,West,Northwest,4,612,593,653,2,7,MIL,East,Central,4,446,411,363,1,2
1488520800,1,ORL,East,Southeast,2,360,400,333,2,3,MIA,East,Southeast,1,459,472,406,4,7
1489640400,1,GS,West,Pacific,2,791,775,870,2,5,ORL,East,Southeast,3,352,390,352,1,3
1482040800,1,WAS,East,Southeast,1,440,470,600,4,6,LAC,West,Pacific,1,740,812,785,4,6
1484546400,1,BOS,East,Atlantic,2,625,720,666,4,8,CHA,East,Southeast,3,500,481,380,1,3
1484978400,1,ATL,East,Southeast,0,581,666,600,3,8,PHI,East,Atlantic,1,365,416,294,4,8
1485496800,1,POR,West,Northwest,1,425,466,571,2,5,MEM,West,Southwest,2,574,666,500,2,5
1486965600,1,WAS,East,Southeast,2,603,611,766,4,9,OKC,West,Northwest,1,563,575,428,3,5
1488607200,1,SA,West,Southwest,0,783,757,769,5,8,MIN,West,Northwest,3,409,388,357,4,6
1477976400,1,CLE,East,Central,2,1000,1000,1000,3,3,HOU,West,Southwest,1,666,666,500,2,2
1481608800,1,POR,West,Northwest,1,461,470,636,1,4,OKC,West,Northwest,2,625,583,555,4,7
1482300000,0,PHO,West,Pacific,2,285,157,333,1,3,HOU,West,Southwest,1,724,750,687,4,9
1485669600,0,NO,West,Southwest,1,404,269,500,3,5,WAS,East,Southeast,1,565,593,333,4,8
1486533600,1,SAC,West,Pacific,2,384,413,375,1,4,BOS,East,Atlantic,3,647,718,583,5,7
1488175200,0,BOS,East,Atlantic,1,644,694,714,3,7,ATL,East,Southeast,2,551,628,533,1,4
1479362400,1,MIN,West,Northwest,2,300,285,400,2,3,PHI,East,Atlantic,1,181,250,0,2,2
1481954400,0,MIN,West,Northwest,4,280,214,250,1,2,HOU,West,Southwest,1,740,777,666,5,9
1483164000,1,OKC,West,Northwest,2,606,555,666,4,6,LAC,West,Pacific,1,628,652,611,0,4
1485496800,1,NY,East,Atlantic,1,425,428,521,2,3,CHA,East,Southeast,1,500,483,363,3,3
1488693600,0,NY,East,Atlantic,1,403,421,483,2,3,GS,West,Pacific,2,819,815,750,3,7
1491886800,0,MIN,West,Northwest,1,387,360,500,1,3,OKC,West,Northwest,2,575,560,450,3,6
1479016800,1,CLE,East,Central,1,875,857,800,4,7,CHA,East,Southeast,1,750,714,1000,4,6
1484287200,1,MIL,East,Central,2,513,500,550,3,6,MIA,East,Southeast,2,275,238,272,1,1
1486274400,0,BKN,East,Atlantic,2,180,96,269,0,1,TOR,East,Atlantic,2,588,642,520,2,2
1486965600,0,POR,West,Northwest,4,425,457,538,2,5,ATL,East,Southeast,3,574,666,555,3,5
1478322000,1,MIL,East,Central,2,600,500,666,3,3,SAC,West,Pacific,2,333,666,250,1,2
1479621600,1,NY,East,Atlantic,2,416,375,666,2,4,ATL,East,Southeast,1,750,777,600,4,7
1482991200,1,CHA,East,Southeast,1,562,545,625,4,5,MIA,East,Southeast,1,312,277,333,1,3
1485928800,1,BOS,East,Atlantic,3,625,709,666,4,7,TOR,East,Atlantic,1,612,692,565,2,4
1487052000,0,MIN,West,Northwest,2,381,322,451,2,4,CLE,East,Central,3,698,800,560,4,7
1488780000,1,SA,West,Southwest,1,786,764,777,5,9,HOU,West,Southwest,1,698,750,656,4,8
1477458000,1,TOR,East,Atlantic,0,0,0,0,0,0,DET,East,Central,0,0,0,0,0,0
1481436000,0,DET,East,Central,1,520,533,727,3,7,PHI,East,Atlantic,2,217,214,125,1,2
1484460000,0,BKN,East,Atlantic,1,205,125,350,0,1,HOU,West,Southwest,1,738,714,681,3,8
1484719200,1,HOU,West,Southwest,1,727,714,800,2,7,MIL,East,Central,2,500,482,444,2,5
1477976400,0,POR,West,Northwest,3,666,666,500,2,2,GS,West,Pacific,2,666,666,1000,2,2
1479276000,1,OKC,West,Northwest,2,545,666,571,1,5,HOU,West,Southwest,2,600,600,571,3,6
1479362400,0,UTA,West,Northwest,3,583,428,500,3,6,CHI,East,Central,2,636,600,500,4,6
1483509600,0,SAC,West,Pacific,1,441,500,500,3,6,MIA,East,Southeast,1,277,238,277,0,1
1484805600,1,SA,West,Southwest,2,780,791,750,3,7,DEN,West,Northwest,1,425,416,400,3,5
1480140000,0,MIA,East,Southeast,1,333,333,285,3,3,MEM,West,Southwest,1,625,700,625,4,7
1480312800,0,NY,East,Atlantic,2,500,454,777,3,6,OKC,West,Northwest,1,555,600,428,2,4
1481695200,1,MEM,West,Southwest,1,653,785,714,4,7,CLE,East,Central,1,782,777,666,5,7
