date,homeTeamWin,homeTeam,homeTeamConf,homeTeamDiv,homeTeamDaysOff,homeTeamTotalWinPercent,homeTeamConfWinPercent,homeTeamHomeWinPercent,homeTeamLastFive,homeTeamLastTen,awayTeam,awayTeamConf,awayTeamDiv,awayTeamDaysOff,awayTeamTotalWinPercent,awayTeamConfWinPercent,awayTeamAwayWinPercent,awayTeamLastFive,awayTeamLastTen
1516082400,0,BOS,East,Atlantic,5,772,733,782,5,8,NO,West,Southwest,2,523,423,500,3,6
1515823200,1,WAS,East,Southeast,1,571,545,636,3,7,BKN,East,Atlantic,0,380,375,350,2,4
1508907600,1,DET,East,Central,2,500,500,500,2,2,MIN,West,Northwest,0,500,666,500,2,2
1509685200,1,PHI,East,Atlantic,2,500,400,333,4,4,IND,East,Central,2,625,666,500,4,5
1509858000,0,TOR,East,Atlantic,1,625,1000,1000,3,5,WAS,East,Southeast,1,500,666,500,1,4
1511589600,1,DAL,West,Southwest,3,210,153,181,2,3,OKC,West,Northwest,1,444,272,222,2,4
1512108000,1,OKC,West,Northwest,2,400,250,666,1,4,MIN,West,Northwest,2,590,769,545,3,6
1513490400,1,TOR,East,Atlantic,1,703,692,909,4,8,SAC,West,Pacific,2,321,466,250,2,4
1515132000,1,POR,West,Northwest,3,513,473,444,3,5,ATL,East,Southeast,3,270,240,157,3,4
1515823200,0,DAL,West,Southwest,2,348,320,391,2,6,LAL,West,Pacific,1,341,269,277,3,3
1517292000,1,NY,East,Atlantic,3,440,384,625,2,3,BKN,East,Atlantic,3,360,379,320,2,3
1517637600,1,DEN,West,Northwest,1,519,500,740,3,5,GS,West,Pacific,0,788,733,814,4,8
1510380000,1,MIL,East,Central,0,454,375,400,1,4,LAL,West,Pacific,2,416,333,200,2,4
1511848800,0,MIN,West,Northwest,2,600,750,700,2,5,WAS,East,Southeast,3,526,600,555,1,5
1515218400,0,BKN,East,Atlantic,2,394,400,473,3,4,BOS,East,Atlantic,0,761,714,736,5,7
1517205600,1,ATL,East,Southeast,3,285,200,400,1,4,MIN,West,Northwest,3,615,727,461,3,6
1508389200,1,TOR,East,Atlantic,0,0,0,0,0,0,CHI,East,Central,0,0,0,0,0,0
1508821200,1,LAC,West,Pacific,3,1000,1000,1000,2,2,UTA,West,Northwest,3,666,666,0,2,2
1510207200,1,HOU,West,Southwest,4,727,666,500,3,7,CLE,East,Central,2,454,500,500,2,4
1510380000,1,WAS,East,Southeast,2,545,750,500,2,5,ATL,East,Southeast,1,166,111,250,1,1
1513490400,0,WAS,East,Southeast,1,551,538,615,3,6,CLE,East,Central,0,733,727,692,4,9
1508562000,1,LAC,West,Pacific,2,1000,1000,0,1,1,PHO,West,Pacific,1,0,0,0,0,0
1509512400,1,BOS,East,Atlantic,2,714,666,666,5,5,SAC,West,Pacific,1,142,200,250,0,1
1510380000,1,GS,West,Pacific,2,750,750,666,5,8,PHI,East,Atlantic,1,545,500,571,4,6
1512799200,0,CHA,East,Southeast,1,375,333,615,1,4,LAL,West,Pacific,1,375,285,272,1,3
1513317600,0,ORL,East,Southeast,2,379,375,461,1,3,POR,West,Northwest,1,518,533,583,1,4
1513317600,1,TOR,East,Atlantic,1,692,666,900,4,7,BKN,East,Atlantic,1,407,384,384,3,5
1514440800,1,POR,West,Northwest,5,515,473,411,2,4,PHI,East,Atlantic,3,454,437,470,1,2
1515996000,1,CHI,East,Central,1,372,518,476,3,5,MIA,East,Southeast,1,595,653,619,5,8
1516341600,1,BKN,East,Atlantic,2,355,346,375,1,3,MIA,East,Southeast,1,590,642,608,4,8
1509512400,0,CLE,East,Central,3,428,500,500,1,3,IND,East,Central,1,571,500,333,3,4
1512108000,1,WAS,East,Southeast,2,523,545,500,2,5,DET,East,Central,2,700,583,600,4,7
1513922400,0,POR,West,Northwest,2,516,470,437,3,3,DEN,West,Northwest,2,516,411,294,2,4
1516946400,1,MIL,East,Central,4,521,407,625,2,4,BKN,East,Atlantic,3,375,392,347,2,3
1517292000,1,HOU,West,Southwest,2,729,724,760,4,8,ORL,East,Southeast,7,291,275,222,2,2
1518069600,1,GS,West,Pacific,2,759,687,730,2,6,DAL,West,Southwest,3,314,264,269,1,2
1510293600,0,PHO,West,Pacific,2,333,285,333,1,4,ORL,East,Southeast,2,636,500,600,3,6
1510293600,0,SA,West,Southwest,3,636,750,833,3,6,MIL,East,Central,3,400,375,400,1,4
1510552800,0,NY,East,Atlantic,1,583,571,750,4,7,CLE,East,Central,1,461,500,500,3,4
1510984800,1,CHA,East,Southeast,0,357,333,666,0,3,LAC,West,Pacific,0,357,500,333,0,1
1513404000,1,HOU,West,Southwest,0,851,866,785,5,10,MIL,East,Central,1,555,384,461,3,6
1514700000,0,PHO,West,Pacific,1,378,409,315,3,5,PHI,East,Atlantic,0,457,437,473,2,3
1510380000,1,PHO,West,Pacific,1,307,285,285,0,4,MIN,West,Northwest,2,636,714,500,4,7
1511589600,0,IND,East,Central,1,578,636,625,5,6,BOS,East,Atlantic,1,850,785,818,4,9
1512799200,0,POR,West,Northwest,4,541,615,500,2,5,HOU,West,Southwest,1,826,833,916,5,9
1514354400,1,OKC,West,Northwest,2,558,550,764,5,8,TOR,East,Atlantic,1,718,750,578,4,8
1515650400,1,LAL,West,Pacific,2,325,240,363,2,2,SA,West,Southwest,3,666,652,454,3,6
1516600800,1,HOU,West,Southwest,1,727,730,739,4,7,MIA,East,Southeast,2,586,633,600,3,8
1517724000,1,BOS,East,Atlantic,2,716,705,714,4,5,POR,West,Northwest,2,557,533,518,4,7
1508475600,1,MIN,West,Northwest,1,0,0,0,0,0,UTA,West,Northwest,1,1000,1000,0,1,1
1509858000,1,HOU,West,Southwest,1,700,600,333,3,7,UTA,West,Northwest,1,555,625,0,3,5
1513058400,1,SAC,West,Pacific,2,307,461,363,2,4,PHO,West,Pacific,3,321,285,384,1,2
1517032800,0,ATL,East,Southeast,1,291,206,416,2,4,WAS,East,Southeast,1,541,538,458,1,4
1512885600,0,DET,East,Central,1,560,466,727,0,4,BOS,East,Atlantic,1,814,777,769,4,7
1514527200,0,GS,West,Pacific,2,800,750,777,4,9,CHA,East,Southeast,2,352,333,142,2,3
1509858000,1,MIN,West,Northwest,1,666,833,750,4,6,CHA,East,Southeast,1,555,600,250,3,5
1512712800,1,MIL,East,Central,2,565,416,636,4,6,DAL,West,Southwest,2,280,294,200,2,5
1513749600,0,BOS,East,Atlantic,2,787,761,812,3,7,MIA,East,Southeast,2,500,529,529,3,5
1517551200,0,SAC,West,Pacific,3,320,310,333,3,3,GS,West,Pacific,3,784,724,807,3,7
1509253200,0,GS,West,Pacific,1,666,500,666,4,4,DET,East,Central,0,666,500,666,3,4
1509339600,0,POR,West,Northwest,2,666,750,666,3,4,TOR,East,Atlantic,2,600,1000,333,3,3
1512540000,1,SA,West,Southwest,2,666,666,846,4,7,MIA,East,Southeast,3,478,500,500,2,5
1512799200,0,PHO,West,Pacific,2,333,307,285,1,3,SA,West,Southwest,0,692,666,454,4,8
1508562000,1,MIL,East,Central,1,500,500,0,1,1,POR,West,Northwest,1,1000,1000,1000,2,2
1510725600,1,POR,West,Northwest,2,538,666,555,3,5,ORL,East,Southeast,1,571,500,500,2,5
1511330400,1,CLE,East,Central,2,588,615,500,5,7,BKN,East,Atlantic,3,375,428,250,2,3
1512367200,0,NO,West,Southwest,1,521,500,500,2,5,GS,West,Pacific,1,750,666,769,4,7
1517205600,0,DAL,West,Southwest,3,320,258,370,1,3,MIA,East,Southeast,4,571,645,576,2,6
1508302800,1,UTA,West,Northwest,0,0,0,0,0,0,DEN,West,Northwest,0,0,0,0,0,0
1509253200,1,CHA,East,Southeast,1,400,333,666,2,2,ORL,East,Southeast,1,800,750,500,4,4
1511244000,1,LAL,West,Pacific,2,411,444,500,2,4,CHI,East,Central,2,214,375,125,1,2
1512108000,0,MEM,West,Southwest,1,350,466,363,0,1,SA,West,Southwest,1,666,700,444,4,7
1512712800,0,MEM,West,Southwest,2,333,470,384,1,1,TOR,East,Atlantic,3,681,666,500,4,8
1516860000,1,OKC,West,Northwest,2,574,535,708,5,7,WAS,East,Southeast,2,553,538,478,2,5
1514700000,0,IND,East,Central,1,527,583,578,2,4,MIN,West,Northwest,2,611,760,555,4,7
1515996000,0,UTA,West,Northwest,3,404,391,650,1,3,IND,East,Central,1,534,586,473,4,4
1516600800,1,DEN,West,Northwest,3,500,466,727,2,4,POR,West,Northwest,1,543,500,521,3,6
1517378400,1,POR,West,Northwest,0,560,533,583,4,6,CHI,East,Central,3,360,516,280,1,4
1508907600,1,DAL,West,Southwest,2,0,0,0,0,0,MEM,West,Southwest,2,1000,1000,1000,3,3
1509858000,1,NY,East,Atlantic,2,500,500,600,4,4,IND,East,Central,2,555,500,400,3,5
1513576800,1,ATL,East,Southeast,2,206,190,230,1,2,MIA,East,Southeast,1,517,562,562,4,5
1513749600,0,DEN,West,Northwest,2,533,437,846,2,5,MIN,West,Northwest,2,580,714,500,3,6
1517378400,1,PHO,West,Pacific,2,333,366,320,0,2,DAL,West,Southwest,2,313,258,260,1,3
1513749600,0,ATL,East,Southeast,2,233,227,285,1,3,IND,East,Central,2,548,600,500,2,5
1514268000,1,DEN,West,Northwest,3,545,473,785,3,5,UTA,West,Northwest,3,441,473,187,1,2
1514354400,0,CHA,East,Southeast,4,363,350,526,2,3,BOS,East,Atlantic,2,729,680,722,2,5
1516946400,1,NO,West,Southwest,2,553,444,590,4,7,HOU,West,Southwest,2,739,740,727,4,7
1508562000,0,NY,East,Atlantic,2,0,0,0,0,0,DET,East,Central,1,500,500,0,1,1
1514008800,1,MEM,West,Southwest,1,281,400,333,1,2,LAC,West,Pacific,1,419,473,352,2,5
1514613600,1,GS,West,Pacific,0,777,750,736,3,8,MEM,West,Southwest,2,314,434,250,2,3
1516341600,1,TOR,East,Atlantic,1,697,760,842,2,7,SA,West,Southwest,1,652,640,440,3,5
1508907600,0,PHI,East,Atlantic,2,250,250,0,1,1,HOU,West,Southwest,1,750,750,1000,3,3
1510034400,1,CLE,East,Central,2,400,444,333,1,4,MIL,East,Central,4,444,428,500,1,4
1510380000,1,NY,East,Atlantic,3,545,571,714,3,6,SAC,West,Pacific,1,272,333,166,2,3
1512712800,0,CHA,East,Southeast,1,391,357,666,1,4,CHI,East,Central,2,130,272,76,0,0
1513922400,1,OKC,West,Northwest,2,516,500,733,4,7,ATL,East,Southeast,2,225,217,187,1,3
1515132000,1,MIA,East,Southeast,1,540,590,500,3,7,NY,East,Atlantic,2,473,391,187,1,3
1515304800,1,PHO,West,Pacific,1,365,375,333,2,5,OKC,West,Northwest,2,564,565,421,3,8
1516514400,1,LAL,West,Pacific,1,355,275,416,3,5,NY,East,Atlantic,1,456,384,272,2,3
1517464800,0,SA,West,Southwest,1,641,678,846,4,6,HOU,West,Southwest,2,734,724,695,4,8
1509339600,1,NY,East,Atlantic,1,400,500,500,2,2,DEN,West,Northwest,1,500,500,500,3,3
1509771600,0,DEN,West,Northwest,1,555,500,750,4,5,GS,West,Pacific,2,666,666,800,4,6
1514527200,0,MIA,East,Southeast,3,529,578,500,3,7,BKN,East,Atlantic,2,352,352,294,1,2
1510466400,1,DET,East,Central,1,750,714,857,4,8,MIA,East,Southeast,1,500,600,500,3,5
1510898400,1,TOR,East,Atlantic,1,642,600,800,4,7,NY,East,Atlantic,2,571,500,250,3,7
1513576800,1,MIN,West,Northwest,2,566,700,625,3,5,POR,West,Northwest,2,551,533,642,3,5
1517810400,1,DEN,West,Northwest,2,528,514,750,3,6,CHA,East,Southeast,1,442,413,347,3,6
1510725600,0,MIA,East,Southeast,3,461,500,500,3,4,WAS,East,Southeast,2,615,800,600,4,5
1511589600,1,PHI,East,Atlantic,3,588,500,571,4,7,ORL,East,Southeast,0,421,400,363,0,2
1516773600,0,CHA,East,Southeast,2,422,375,500,3,6,NO,West,Southwest,1,543,444,500,4,7
1513058400,1,CLE,East,Central,2,703,714,714,4,9,ATL,East,Southeast,1,230,210,214,2,3
1515736800,1,MIN,West,Northwest,2,627,785,727,3,7,NY,East,Atlantic,2,463,360,222,1,2
1508734800,1,MIA,East,Southeast,1,500,500,1000,1,1,ATL,East,Southeast,1,333,0,333,1,1
1509512400,1,MIA,East,Southeast,2,333,500,400,2,2,CHI,East,Central,3,200,333,0,1,1
1511935200,1,SA,West,Southwest,2,650,666,818,4,7,MEM,West,Southwest,3,368,500,375,0,1
1517896800,1,PHI,East,Atlantic,3,500,500,565,1,5,WAS,East,Southeast,1,584,600,518,5,6
1511071200,1,LAL,West,Pacific,1,375,375,444,1,4,DEN,West,Northwest,1,600,500,333,4,7
1512280800,0,MIA,East,Southeast,1,500,500,500,3,5,GS,West,Pacific,2,739,666,750,4,7
1513922400,0,HOU,West,Southwest,2,833,823,764,4,9,LAC,West,Pacific,1,400,444,312,2,4
1512021600,1,BOS,East,Atlantic,3,818,750,800,3,8,PHI,East,Atlantic,1,600,555,600,4,6
1517810400,0,MIA,East,Southeast,2,547,588,565,2,4,ORL,East,Southeast,2,294,266,214,1,3
1509080400,0,LAL,West,Pacific,2,500,333,333,2,2,TOR,East,Atlantic,2,500,1000,0,2,2
1514008800,0,UTA,West,Northwest,1,454,500,705,2,3,OKC,West,Northwest,1,531,500,312,4,7
1515736800,1,IND,East,Central,2,512,571,565,2,4,CLE,East,Central,0,634,678,500,2,3
1516946400,0,DAL,West,Southwest,2,333,275,384,1,3,POR,West,Northwest,1,541,500,500,4,6
1511071200,0,MIA,East,Southeast,3,466,500,428,3,5,IND,East,Central,1,500,500,444,3,5
1508562000,1,MIA,East,Southeast,3,0,0,0,0,0,IND,East,Central,1,500,1000,0,1,1
1508907600,1,BKN,East,Atlantic,1,500,500,1000,2,2,CLE,East,Central,1,750,750,1000,3,3
1509253200,0,CLE,East,Central,1,500,600,666,2,3,NY,East,Atlantic,1,250,333,0,1,1
1509426000,0,BKN,East,Atlantic,2,428,500,750,2,3,PHO,West,Pacific,2,333,333,0,2,2
1510466400,1,BOS,East,Atlantic,1,846,777,833,5,10,TOR,East,Atlantic,2,636,750,500,3,6
1514440800,1,ORL,East,Southeast,1,314,300,400,0,1,DET,East,Central,2,575,571,470,4,5
1518069600,1,TOR,East,Atlantic,2,698,750,846,4,7,NY,East,Atlantic,2,418,354,250,1,3
1513576800,1,HOU,West,Southwest,2,857,866,800,5,10,UTA,West,Northwest,2,466,533,214,1,5
1513576800,0,DAL,West,Southwest,2,266,285,375,1,3,PHO,West,Pacific,2,322,312,400,1,3
1514008800,0,SAC,West,Pacific,3,354,466,416,3,5,SA,West,Southwest,1,666,631,437,3,7
1510120800,1,ORL,East,Southeast,3,600,428,600,2,6,NY,East,Atlantic,0,600,666,333,4,6
1510552800,1,MIL,East,Central,1,500,375,500,2,5,MEM,West,Southwest,2,583,700,500,2,5
1512367200,1,DAL,West,Southwest,2,260,250,285,3,4,DEN,West,Northwest,1,590,500,300,3,6
1514527200,0,NO,West,Southwest,2,529,428,562,3,6,DAL,West,Southwest,2,305,272,176,3,4
1517551200,1,TOR,East,Atlantic,1,680,740,826,3,5,POR,West,Northwest,1,568,533,538,4,7
1510207200,1,TOR,East,Atlantic,2,600,750,750,3,6,NO,West,Southwest,2,545,428,714,3,6
1513836000,1,CLE,East,Central,1,718,708,764,4,8,CHI,East,Central,0,333,529,200,5,7
1514440800,1,BOS,East,Atlantic,1,736,692,736,2,5,HOU,West,Southwest,3,781,736,857,2,7
1510380000,1,NO,West,Southwest,1,500,428,250,3,6,LAC,West,Pacific,0,454,555,500,1,4
1510380000,1,SA,West,Southwest,0,583,750,714,3,5,CHI,East,Central,1,200,285,200,1,2
1517637600,0,ORL,East,Southeast,3,300,275,409,2,3,WAS,East,Southeast,2,568,571,480,3,6
1508475600,0,PHO,West,Pacific,2,0,0,0,0,0,LAL,West,Pacific,0,0,0,0,0,0
1510034400,1,SAC,West,Pacific,3,111,200,0,0,1,OKC,West,Northwest,2,500,0,500,3,4
1511589600,0,ATL,East,Southeast,1,210,166,250,2,3,TOR,East,Atlantic,0,611,555,454,3,6
1512367200,1,BOS,East,Atlantic,2,833,764,833,4,8,MIL,East,Central,1,571,400,545,4,7
1514959200,0,UTA,West,Northwest,4,432,428,684,2,3,NO,West,Southwest,4,500,409,500,3,5
1508475600,0,IND,East,Central,2,1000,1000,1000,1,1,POR,West,Northwest,1,1000,1000,1000,1,1
1509512400,1,DEN,West,Northwest,2,428,500,500,2,3,TOR,East,Atlantic,1,666,1000,500,3,4
1512626400,1,BKN,East,Atlantic,3,391,400,400,3,4,OKC,West,Northwest,2,478,400,181,3,5
1515132000,1,BOS,East,Atlantic,1,756,714,772,4,7,MIN,West,Northwest,2,615,769,550,3,7
1515564000,0,NY,East,Atlantic,3,475,375,681,2,3,CHI,East,Central,1,341,480,238,1,4
1509685200,1,DEN,West,Northwest,2,500,500,666,3,4,MIA,East,Southeast,2,428,600,0,2,3
1513749600,0,POR,West,Northwest,2,533,500,466,3,4,SA,West,Southwest,2,677,647,428,3,7
1514268000,1,MIA,East,Southeast,2,515,555,466,3,6,ORL,East,Southeast,3,323,315,263,0,1
1515564000,1,MIN,West,Northwest,2,619,777,714,3,7,OKC,West,Northwest,1,536,520,400,2,6
1510293600,0,POR,West,Northwest,3,545,625,571,2,5,BKN,East,Atlantic,3,363,500,166,1,4
1509253200,1,IND,East,Central,3,400,500,500,2,2,SA,West,Southwest,1,800,1000,666,4,4
1510898400,0,LAL,West,Pacific,2,400,428,500,1,4,PHO,West,Pacific,1,312,300,333,1,3
1511330400,1,MIN,West,Northwest,2,588,727,714,3,6,ORL,East,Southeast,2,470,444,444,0,3
1513576800,0,LAL,West,Pacific,4,370,285,461,2,3,GS,West,Pacific,4,793,733,812,5,9
1514268000,1,DET,East,Central,4,562,550,666,4,4,IND,East,Central,3,575,636,533,3,7
1508562000,0,CLE,East,Central,1,1000,1000,1000,2,2,ORL,East,Southeast,1,500,500,0,1,1
1508648400,0,OKC,West,Northwest,0,500,0,1000,1,1,MIN,West,Northwest,1,500,500,0,1,1
1508907600,1,CHA,East,Southeast,1,333,333,1000,1,1,DEN,West,Northwest,1,333,500,0,1,1
1510552800,0,PHO,West,Pacific,2,357,375,375,1,4,LAL,West,Pacific,2,384,333,166,2,4
1512367200,1,SA,West,Southwest,1,652,666,833,4,7,DET,East,Central,2,636,500,500,3,5
1513749600,1,OKC,West,Northwest,2,500,470,714,3,7,UTA,West,Northwest,2,451,500,200,1,4
1514440800,1,SA,West,Southwest,2,685,650,888,4,7,NY,East,Atlantic,1,500,409,153,1,5
1515218400,1,DET,East,Central,1,540,500,705,2,6,HOU,West,Southwest,1,729,714,764,2,4
1517983200,0,MIA,East,Southeast,2,537,571,541,1,3,HOU,West,Southwest,1,750,733,730,5,9
1510380000,0,DAL,West,Southwest,4,166,111,166,1,2,CLE,East,Central,2,416,500,400,2,3
1512540000,1,BOS,East,Atlantic,2,840,777,846,4,8,DAL,West,Southwest,1,291,294,222,3,5
1513144800,1,BOS,East,Atlantic,1,793,750,857,3,7,DEN,West,Northwest,1,555,428,333,2,5
1513404000,1,NY,East,Atlantic,2,535,470,722,4,5,OKC,West,Northwest,1,500,437,333,3,6
1516600800,1,DAL,West,Southwest,1,326,285,375,2,4,WAS,East,Southeast,3,565,538,500,3,6
1508734800,0,DAL,West,Southwest,2,0,0,0,0,0,GS,West,Pacific,2,333,333,500,1,1
1511935200,0,NO,West,Southwest,3,550,538,555,3,6,MIN,West,Northwest,1,571,750,500,2,5
1512194400,0,BKN,East,Atlantic,2,380,375,444,2,4,ATL,East,Southeast,1,190,142,181,1,2
1516255200,1,CLE,East,Central,2,604,655,750,1,2,ORL,East,Southeast,2,295,269,208,1,2
1516428000,0,ATL,East,Southeast,2,295,230,428,3,4,CHI,East,Central,2,377,535,272,3,4
1508734800,0,DEN,West,Northwest,2,500,500,1000,1,1,WAS,East,Southeast,3,1000,1000,0,2,2
1511071200,0,MIN,West,Northwest,1,666,727,833,3,8,DET,East,Central,2,666,600,428,3,7
1515564000,0,CHA,East,Southeast,4,394,333,500,3,5,DAL,West,Southwest,0,333,320,263,2,5
1510725600,0,MEM,West,Southwest,2,538,700,666,2,4,IND,East,Central,3,428,428,375,1,4
1511157600,0,MEM,West,Southwest,2,466,636,500,1,3,POR,West,Northwest,1,562,636,400,3,5
1513663200,1,MIL,East,Central,3,535,384,642,2,6,CLE,East,Central,2,741,739,714,5,9
1515564000,1,MIL,East,Central,2,538,409,650,2,5,ORL,East,Southeast,0,292,291,227,0,1
1517378400,1,BOS,East,Atlantic,1,705,687,692,2,5,NY,East,Atlantic,1,450,407,269,2,4
1510207200,1,WAS,East,Southeast,2,500,750,400,2,5,LAL,West,Pacific,0,454,333,250,3,5
1510898400,1,IND,East,Central,1,466,428,500,2,5,DET,East,Central,1,714,666,500,4,8
1516773600,0,MEM,West,Southwest,2,369,451,480,4,6,SA,West,Southwest,1,632,640,423,2,5
1513317600,0,MIL,East,Central,2,576,416,692,3,7,CHI,East,Central,2,259,428,142,4,4
1513749600,1,DAL,West,Southwest,2,258,272,352,1,3,DET,East,Central,3,566,526,500,3,3
1516341600,0,DEN,West,Northwest,1,511,482,761,2,4,PHO,West,Pacific,2,355,370,380,1,4
1516773600,1,PHI,East,Atlantic,1,511,523,523,3,7,CHI,East,Central,1,382,551,291,3,5
1517378400,0,ATL,East,Southeast,2,300,200,423,2,5,CHA,East,Southeast,2,408,370,285,2,5
1509426000,1,LAL,West,Pacific,3,333,250,250,2,2,DET,East,Central,2,714,500,750,4,5
1511848800,0,CHI,East,Central,2,166,333,285,0,1,PHO,West,Pacific,2,333,307,375,2,3
1512799200,1,CLE,East,Central,1,692,700,692,4,9,PHI,East,Atlantic,2,541,545,545,2,5
1513231200,1,MIN,West,Northwest,2,571,722,642,3,5,SAC,West,Pacific,1,333,500,266,2,5
1515996000,1,MEM,West,Southwest,2,317,428,380,2,4,LAL,West,Pacific,2,357,296,315,4,4
1508821200,1,BOS,East,Atlantic,4,333,333,0,1,1,NY,East,Atlantic,2,0,0,0,0,0
1510552800,0,LAC,West,Pacific,2,416,500,428,0,3,PHI,East,Atlantic,2,500,500,500,3,6
1511330400,1,UTA,West,Northwest,2,388,500,600,1,2,CHI,East,Central,0,200,375,111,1,2
1516341600,0,DET,East,Central,2,511,464,684,1,3,WAS,East,Southeast,2,555,520,476,2,6
1508389200,1,OKC,West,Northwest,0,0,0,0,0,0,NY,East,Atlantic,0,0,0,0,0,0
1509858000,1,POR,West,Northwest,2,555,666,600,2,5,OKC,West,Northwest,1,500,0,500,3,4
1515996000,1,PHI,East,Atlantic,3,487,444,473,4,5,TOR,East,Atlantic,1,707,782,608,3,6
1516082400,1,DEN,West,Northwest,3,511,481,750,1,4,DAL,West,Southwest,3,340,307,300,2,6
1518156000,1,CHI,East,Central,3,339,516,440,0,2,MIN,West,Northwest,2,596,735,413,2,5
1508302800,0,PHO,West,Pacific,0,0,0,0,0,0,POR,West,Northwest,0,0,0,0,0,0
1512799200,1,MIL,East,Central,1,583,416,666,4,6,UTA,West,Northwest,1,500,533,200,3,7
1514613600,0,NO,West,Southwest,0,514,409,529,3,5,NY,East,Atlantic,1,485,409,142,1,5
1514786400,1,BKN,East,Atlantic,1,361,368,411,1,2,ORL,East,Southeast,2,324,318,250,1,1
1514786400,1,MIN,West,Northwest,1,621,760,666,4,7,LAL,West,Pacific,1,314,227,294,0,1
1514959200,1,WAS,East,Southeast,3,567,526,666,4,7,NY,East,Atlantic,0,486,409,200,1,4
1515996000,0,DET,East,Central,2,536,500,722,2,5,CHA,East,Southeast,2,390,333,277,3,5
1509339600,1,UTA,West,Northwest,2,500,500,1000,2,3,DAL,West,Southwest,2,142,200,0,1,1
1513144800,0,IND,East,Central,3,592,647,714,4,7,OKC,West,Northwest,1,461,437,230,3,5
1514872800,0,SAC,West,Pacific,2,333,368,375,1,4,CHA,East,Southeast,2,361,333,187,2,3
1515823200,1,SA,West,Southwest,1,651,625,900,2,6,DEN,West,Northwest,0,523,500,318,2,5
1518156000,0,DET,East,Central,2,509,470,642,5,5,LAC,West,Pacific,3,519,555,458,4,6
1509512400,0,WAS,East,Southeast,3,666,1000,1000,3,4,PHO,West,Pacific,0,428,333,333,3,3
1512280800,1,MIN,West,Northwest,1,565,714,636,2,5,LAC,West,Pacific,1,380,500,363,3,3
1514354400,0,LAL,West,Pacific,2,343,263,375,1,3,MEM,West,Southwest,1,294,409,200,1,2
1517119200,1,TOR,East,Atlantic,1,680,769,809,3,5,LAL,West,Pacific,1,395,275,318,4,8
1509685200,0,OKC,West,Northwest,3,571,0,666,3,4,BOS,East,Atlantic,2,750,666,750,5,6
1510984800,0,MEM,West,Southwest,3,500,700,571,1,4,HOU,West,Southwest,1,750,750,888,4,7
1512021600,0,POR,West,Northwest,3,619,666,636,4,7,MIL,East,Central,2,526,400,500,2,6
1513404000,0,CHA,East,Southeast,1,357,312,533,1,2,POR,West,Northwest,1,535,533,615,2,5
1514354400,1,CHI,East,Central,1,333,500,466,3,8,NY,East,Atlantic,1,515,428,166,2,6
1514527200,1,CHI,East,Central,2,352,523,500,3,8,IND,East,Central,2,542,608,500,2,5
1511589600,0,SAC,West,Pacific,2,277,400,500,2,4,LAC,West,Pacific,3,352,500,333,1,1
1513749600,1,CHI,East,Central,2,310,500,428,5,6,ORL,East,Southeast,3,354,352,294,0,3
1516168800,0,BKN,East,Atlantic,2,363,346,391,1,4,SA,West,Southwest,2,644,640,416,2,5
1516946400,1,CHA,East,Southeast,2,413,375,481,3,6,ATL,East,Southeast,1,297,214,173,3,4
1509685200,0,WAS,East,Southeast,2,571,1000,666,2,4,CLE,East,Central,2,375,428,333,1,3
1514959200,1,BKN,East,Atlantic,2,378,400,444,2,3,MIN,West,Northwest,1,631,769,578,4,8
1516168800,1,MEM,West,Southwest,2,333,448,409,2,5,NY,East,Atlantic,2,454,384,250,2,3
1516687200,0,ORL,East,Southeast,2,304,285,400,2,2,SAC,West,Pacific,1,282,296,240,0,1
1517119200,0,CHI,East,Central,1,367,533,458,1,4,MIL,East,Central,1,531,428,409,3,5
1511935200,0,DAL,West,Southwest,2,238,200,250,3,4,BKN,East,Atlantic,2,350,375,272,1,3
1514700000,1,WAS,East,Southeast,1,555,500,647,3,6,CHI,East,Central,1,371,545,222,3,8
1515218400,1,MIN,West,Northwest,1,600,769,684,2,7,NO,West,Southwest,3,513,434,526,3,5
1517032800,1,MIN,West,Northwest,1,607,727,760,2,6,BKN,East,Atlantic,1,367,379,333,2,3
1517551200,0,PHO,West,Pacific,1,346,387,346,1,2,UTA,West,Northwest,3,440,461,269,4,6
1511330400,1,CHA,East,Southeast,2,437,333,750,2,4,WAS,East,Southeast,1,588,666,625,3,6
1512367200,1,UTA,West,Northwest,3,521,615,714,5,6,WAS,East,Southeast,3,545,583,545,2,5
1516082400,1,POR,West,Northwest,2,511,458,500,2,5,PHO,West,Pacific,2,363,384,400,1,4
1510207200,1,SAC,West,Pacific,2,200,333,250,1,2,PHI,East,Atlantic,2,600,500,666,5,6
1512453600,1,TOR,East,Atlantic,4,666,666,888,3,7,PHO,West,Pacific,1,360,307,416,2,4
1514008800,0,PHO,West,Pacific,2,352,368,294,3,4,MIN,West,Northwest,3,593,727,533,3,6
1515823200,0,CHA,East,Southeast,0,400,333,500,3,5,OKC,West,Northwest,2,523,500,380,2,5
1516428000,1,POR,West,Northwest,2,533,480,545,2,6,DAL,West,Southwest,4,333,296,285,2,5
1517637600,1,MIN,West,Northwest,2,600,727,777,2,4,NO,West,Southwest,1,549,451,538,3,7
1512280800,0,NY,East,Atlantic,3,523,500,714,2,5,ORL,East,Southeast,1,391,333,307,1,1
1513231200,1,GS,West,Pacific,3,785,714,750,5,9,DAL,West,Southwest,2,285,315,166,2,5
